date_saf,depositing_date,district_name,entity_subtype_desc,ja_concat,jurstiction_area_name,last_update,mp_id,objectid,on_hold_date,open_date,pa_concat,pl_area_dunam,pl_by_auth_of,pl_date7,pl_date_8,pl_date_advertise,pl_id,pl_landuse_string,pl_last_deposit_date,pl_name,pl_number,pl_order_print_version,pl_rejection_date,pl_tasrit_prn_version,pl_url,plan_area_name,plan_charactor_name,plan_county_name,pq_authorised_quantity_110,pq_authorised_quantity_120,pq_detailed_plan_110,pq_detailed_plan_80,pq_pl_quantity_code_60,pq_pl_quantity_code_75,pq_pl_quantity_code_80,quantity_delta_105,quantity_delta_110,quantity_delta_120,quantity_delta_125,quantity_delta_60,quantity_delta_75,quantity_delta_80,quantity_desc_110,quantity_desc_120,quantity_desc_60,quantity_desc_75,quantity_desc_80,receiving_date,shape_area,shape_length,station_desc,מטרות
,,ירושלים,תכנית מתאר מקומית,ירושלים,ירושלים,"20231206085611562   ",1005343310,"27037",,,ירושלים,19.458,3,,,,1000398931,מבנים ומוסדות ציבור,,"האקדמיה למוסיקה ולמחול בירושלים, תוספת בית ספר עירוני",101-1277680,10,,7,https://mavat.iplan.gov.il/SV4/1/1005343310/310,ירושלים,תכנית שמכוחה ניתן להוציא היתרים או הרשאות,ירושלים,0,0,0,0,0,0,80,0,0,0,0,0,0,3500, , , , ,"מבני ציבור (מ""ר)",2023/12/06 02:00:00,19461.04299059,827.94360883,סמכות מקומית בתהליך,"האקדמיה למוסיקה ולמחול בירושלים, תוספת בית ספר עירוני ^ שינוי לתכניות מס' 4298 ו-4298/א' של האקדמיה למוסיקה ולמחול בירושלים כדי לאפשר הקמת בית ספר עירוני בנוסף לשימושים המאושרים. ^ 1. תוספת השימוש בית ספר עירוני.
2. שינוי קווי בנין.
3. ביטול הוראות"
2022/01/29 02:00:00,2022/03/29 03:00:00,ירושלים,תכנית מתאר מקומית,"ירושלים,",ירושלים,"20231227181656423   ",1005159830,"27057",2023/08/24 03:00:00,2023/07/17 03:00:00,ירושלים,4.213,2,2023/07/17 03:00:00,2023/08/27 03:00:00,2022/12/16 02:00:00,1005343678,"דרך מוצעת,מגורים ד',שביל,שטח ציבורי פתוח",2023/02/14 02:00:00,"התחדשות עירונית קטמונים, מתחם  - 04 סן מרטין 28,30 בר יוחאי 10",101-1008176,31,2023/07/17 03:00:00,17,https://mavat.iplan.gov.il/SV4/1/1005159830/310,ירושלים,תכנית שמכוחה ניתן להוציא היתרים או הרשאות,,0,72,0,0,0,75,80,0,0,148,22000,0,2360,510, ,"מגורים (יח""ד)", ,"מסחר (מ""ר)","מבני ציבור (מ""ר)",2021/12/20 02:00:00,4210.91189412,262.24768163,אישור,"התחדשות עירונית קטמונים, מתחם  - 04 סן מרטין 28,30 בר יוחאי 10 ^ במסגרת התחדשות עירונית, הריסת מבנים קיימים והקמת 2 מבני מגורים חדשים, כיכרות עירוניות, חזיתות מסחריות ושטחים למבני ציבור וקישור הולכי רגל בין רח' בר יוחאי לרח' סן מרטין. ^ 1. שינוי יעוד"
2023/11/26 02:00:00,,ירושלים,תכנית מתאר מקומית,ירושלים,ירושלים,"20231126122719189   ",1005266566,"27107",,,ירושלים,0.618,2,,,,1005344114,מגורים ב',,הכשרת עבירות בנייה ותוספת בנייה חדשה בשכונת מלחה ירושלים,101-1156355,7,,5,https://mavat.iplan.gov.il/SV4/1/1005266566/310,ירושלים,תכנית שמכוחה ניתן להוציא היתרים או הרשאות,ירושלים,0,2,0,0,0,0,0,0,0,3,349.36,0,0,0, ,"מגורים (יח""ד)", , , ,2023/05/22 03:00:00,617.83984151,150.01646581,בבדיקה תכנונית,"הכשרת עבירות בנייה ותוספת בנייה חדשה בשכונת מלחה ירושלים ^ הכשרת עבירת בניה והקמת בניין חדש ^ 
1 .  שינוי יעוד מאזור מגורים  מיוחד למגורים ב'.

2. הגדלת שטחי הבניה בשטח .

3. קביעת קווי בניין חדשים.
 
4. הגדלת מס' יחידות דיור 5 יח""ד. 

5. קב"
2023/01/25 02:00:00,2023/04/02 03:00:00,ירושלים,תכנית מתאר מקומית,ירושלים,ירושלים,"20231228150107334   ",1005209548,"27140",,,ירושלים,0.551,2,,,,1005344576,מגורים ב',,תוספת בניה ברחוב בורוכוב 6 בירושלים,101-1063809,11,,8,https://mavat.iplan.gov.il/SV4/1/1005209548/310,ירושלים,תכנית שמכוחה ניתן להוציא היתרים או הרשאות,ירושלים,0,5,0,0,0,0,0,0,0,0,89.7,0,0,0, ,"מגורים (יח""ד)", , , ,2022/07/31 03:00:00,560.54183977,99.74971048,דיון בהפקדה,"תוספת בניה ברחוב בורוכוב 6 בירושלים ^ תוספת בניה ברחוב בורכוב 6 ^ 1.  יעוד החלקה מגורים ב'
2. קביעת השימושים המותרים למגורים.
3. קביעת הוראות בניה כמפורט להלן:
 קביעת בינוי להרחבת יחידת הדיור הקיימת במפלס 2.75-
4.שינוי קווי הבניין וקביעת קווי בני"
2022/08/29 03:00:00,2022/12/19 02:00:00,ירושלים,תכנית מתאר מקומית,ירושלים,ירושלים,"20231225155302685   ",1005186386,"27196",,,ירושלים,20.713,2,,,2023/12/08 02:00:00,1005345216,"דרך מוצעת,מבנים ומוסדות ציבור",2024/02/06 02:00:00,"קביעת בינוי במגרשים למבני ציבור-מתחם חכמי, בית וגן",101-1025147,21,,17,https://mavat.iplan.gov.il/SV4/1/1005186386/310,ירושלים,תכנית שמכוחה ניתן להוציא היתרים או הרשאות,ירושלים,0,0,0,0,0,0,80,0,0,0,0,0,0,41394, , , , ,"מבני ציבור (מ""ר)",2022/06/08 03:00:00,20714.62956133,772.84645428,הפקדה להתנגדויות,"קביעת בינוי במגרשים למבני ציבור-מתחם חכמי, בית וגן ^ הקמת מבני ציבור חדשים לשימושי חינוך, קהילה ורווחה
 ^ 1. שינוי יעוד משטח לבנייני ציבור ודרך מאושרת  למבנים ומוסדות ציבור ודרך מוצעת.
2. קביעת השימושים המותרים בשטח למבנים ומוסדות ציבור.
3. קביעת "
2023/05/21 03:00:00,2023/10/15 03:00:00,ירושלים,תכנית מתאר מקומית,ירושלים,ירושלים,"20231204150959367   ",1005296910,"27274",,,ירושלים,1.601,2,,,,1005346042,מגורים מסחר ותעסוקה,,"בניין חדש, פרויקט 'פסגת הארץ' מגרש 109, גילה, ירושלים",101-1206572,9,,6,https://mavat.iplan.gov.il/SV4/1/1005296910/310,ירושלים,תכנית שמכוחה ניתן להוציא היתרים או הרשאות,ירושלים,0,0,0,0,0,0,0,0,18,0,3575,0,0,0,"דיור מיוחד (יח""ד)", , , , ,2023/05/18 03:00:00,1600.65085277,160.12400569,דיון בהפקדה,"בניין חדש, פרויקט 'פסגת הארץ' מגרש 109, גילה, ירושלים ^ הקמת בנין חדש למגורים, מסחר ותעסוקה ^ 2.2.1  שינוי במערך ייעודי הקרקע כמפורט להלן: מאזור מגורים ג' לאזור של מגורים, מסחר ותעסוקה.
2.2.2  קביעת בינוי להקמת בנין חדש כמפורט להלן:
-  קביעת בינוי "
2023/02/27 02:00:00,2023/03/06 02:00:00,מרכז,תכנית לתשתית לאומית,"אום אל-פחם,אופקים,אור יהודה,אור עקיבא,אילת,אכסאל,אלעד,אשדוד,אשכול,אשקלון,באר טוביה,באר שבע,ביר אל-מכסור,בית שאן,בית שמש,בני ברק,בני עי""ש,בני שמעון,בנימינה-גבעת עדה,בת ים,גבעתיים,גדרה,גולן,גזר,גני תקוה,דימונה,דרום השרון,הגילבוע,הוד השרון,הרצליה,זבולון,זכרון יעקב,חבל מודיעין,חדרה,חולון,חוף הכרמל,חוף השרון,חיפה,חצור הגלילית,חריש,טבריה,טייבה,טירה,יבנה,יהוד-מונוסון,יואב,יפיע,ירוחם,ירושלים,כסייפה,כפר יונה,כפר סבא,כרמיאל,לב השרון,להבים,לוד,לכיש,מגדל העמק,מודיעין-מכבים-רעות,מזכרת בתיה,מטה אשר,מיתר,מנשה,מעלות-תרשיחא,משגב,נהריה,נוף הגליל,נס ציונה,נצרת,נשר,נתיבות,נתניה,סח'נין,עכו,עמק חפר,עמק יזרעאל,עספיא,עפולה,ערד,ערערה,פרדס חנה-כרכור,פתח תקוה,צורן קדימה,צפת,קצרין,קרית אונו,קרית אתא,קרית גת,קרית מוצקין,קרית עקרון,קרית שמונה,ראש העין,ראשון לציון,רחובות,ריינה,רכסים,רמלה,רמת גן,רמת השרון,רמת נגב,רעננה,שגב שלום,שדות דן,שדרות,שהם,שלומי,שער הנגב,שפיר,תל אביב-יפו,תל שבע,תמר,",מזכרת בתיה,"20231226171405745   ",99005203792,"27280",,,"אופקים,אור יהודה,אילת,אלעד,אצבע הגליל,אשדוד,אשקלון,באר טוביה,באר שבע,בית שאן,בית שמש,בני ברק,בני שמעון,בת ים,גבעות אלונים,גבעתיים,גדרה,גולן,גזר,גני תקוה,דימונה,דרום השרון,הגלבוע,הוד השרון,הרצליה,זבולון,זמורה,חבל אשר,חבל מודיעין,חדרה,חולון,חוף הכרמל,חוף השרון,חיפה,חריש,טבריה,טייבה,טירה,יבנה,יהוד-מונוסון,יואב,יזרעאלים,יישובי הברון,ירוחם,ירושלים,כפר יונה,כפר סבא,כרמיאל,לב הגליל,לב השרון,להבים,לוד,לכיש,מבוא העמקים,מגדל העמק,מודיעין-מכבים-רעות,מורדות הכרמל,מיתר,מנשה-אלונה,מעלה הגליל,מעלות תרשיחא,משגב,נגב מזרחי,נגב מערבי,נהריה,נוף הגליל,נס ציונה,נצרת,נתיבות,נתניה,עירון,עכו,עמק המעיינות,עמק חפר,עפולה,ערד,פרדס חנה-כרכור,פתח תקוה,צפת,קצרין,קריות,קרית אונו,קרית אתא,קרית גת,קרית שמונה,ראש העין,ראשון לציון,רחובות,רכס הכרמל,רמלה,רמת גן,רמת השרון,רמת נגב,רעננה,שדות דן,שדרות,שהם,שפיר,שרונים,תל אביב-יפו,תמר",5514.551,1,,,,99005346102,"יעוד עפ""י תכנית מאושרת אחרת",2024/02/20 02:00:00,"תכנית למבני מנוחה, תפעול ומנהלה לנהגים במסופי תח""צ",תתל/ 131,25,,21,https://mavat.iplan.gov.il/SV4/1/99005203792/310,הוד השרון,תכנית שמכוחה ניתן להוציא היתרים או הרשאות,,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , ,2022/03/03 02:00:00,5523777.14341925,180020.87001986,הגשת הערות והשגות,"תכנית למבני מנוחה, תפעול ומנהלה לנהגים במסופי תח""צ ^ יצירת מסגרת תכנונית להסדרת שימושים וזכויות בניה לצורך הקמת מבנים למנוחת נהגים ולתפעול במתקני תשתית לאוטובוסים עליהם חלה התכנית. ^ 1. קביעת שימושים בתחום ""יעוד על פי תכנית מאושרת אחרת"" המאפשרים הקמת"
2022/10/18 03:00:00,2023/01/22 02:00:00,ירושלים,תכנית מתאר מקומית,ירושלים,ירושלים,"20231221100141195   ",1005219264,"27311",,,ירושלים,2.336,2,,,,1005346466,"דרך מוצעת,מגורים ד',שביל,שטחים פתוחים ומבנים ומוסדות ציבור",,"התחדשות עירונית - רחוב קוסטה ריקה  22-24, עיר גנים",101-1079771,22,,18,https://mavat.iplan.gov.il/SV4/1/1005219264/310,ירושלים,תכנית שמכוחה ניתן להוציא היתרים או הרשאות,ירושלים,0,25,0,0,0,75,80,0,0,80,0,0,0,249, ,"מגורים (יח""ד)", ,"מסחר (מ""ר)","מבני ציבור (מ""ר)",2022/04/24 03:00:00,2336.96732511,250.96966191,דיון בהפקדה,"התחדשות עירונית - רחוב קוסטה ריקה  22-24, עיר גנים ^ פינוי והריסת מבנה קיים ובניית מבנה חדש בהיקף של 115 יח""ד ומבנה נוסף בשטח של -760 מ""ר לשימוש 2 גני ילדים ובית כנסת. ^ 1. שינוי במערך ייעודי הקרקע
מאזור מגורים 3-4 קומות ושצ""פ לאזור למגורים ד',שצ""פ,"
2022/11/07 02:00:00,2023/02/05 02:00:00,ירושלים,תכנית מתאר מקומית,"ירושלים,",ירושלים,"20231224104523681   ",1005241870,"27370",,,ירושלים,2.457,2,,,,1005347220,"מגורים ג',מגורים ד',שביל",,תוספת בנייה והקמת בנין חדש בשכ' בית צפפה-ירושלים,101-1117159,9,,8,https://mavat.iplan.gov.il/SV4/1/1005241870/310,ירושלים,תכנית שמכוחה ניתן להוציא היתרים או הרשאות,ירושלים,0,10,0,0,0,0,0,0,0,22,3839.5,0,0,0, ,"מגורים (יח""ד)", , , ,2022/08/04 03:00:00,2457.09950249,269.55566009,דיון בהפקדה,"תוספת בנייה והקמת בנין חדש בשכ' בית צפפה-ירושלים ^ תוספת בנייה והקמת בנין חדש בשכ' בית צפפה-ירושלים ^ 1.שינוי יעוד הקרקע מאזור מגורים 5 מיוחד למגורים ג', ד' ודרך ו/או טיפול נופי. 
2.קביעת שטחי בנייה מירביים בתחום התכנית.
3.הגדלת מספר יחידות הדיור ה"
,,ירושלים,תכנית מתאר מקומית,ירושלים,ירושלים,"20231128115006757   ",1005229568,"27386",,,ירושלים,1.151,3,,,,1005347388,מגורים ג',,"הרחבות יח""ד קיימות - רח' תירוש מס' 555",101-1096395,8,,5,https://mavat.iplan.gov.il/SV4/1/1005229568/310,ירושלים,תכנית שמכוחה ניתן להוציא היתרים או הרשאות,ירושלים,0,22,0,0,0,0,0,0,0,0,492.3,0,0,0, ,"מגורים (יח""ד)", , , ,2023/11/22 02:00:00,1151.0600622,129.75672273,סמכות מקומית בתהליך,"הרחבות יח""ד קיימות - רח' תירוש מס' 555 ^ תוספות בניה בכל קומות הבניין כולל השלמת קומה עליונה לשם הרחבות יח""ד קיימות. רח' תירוש מס' 555 ^ 2.2.1 שינוי במערך ייעודי הקרקע מאזור מגורים מיוחד לאזור מגורים ג'.
2.2.2 קביעת בינוי לתוספות בנייה כמפורט להלן:"
2022/09/07 03:00:00,2022/12/25 02:00:00,ירושלים,תכנית מתאר מקומית,ירושלים,ירושלים,"20231224180705971   ",1005236692,"27417",2023/11/29 02:00:00,2023/09/20 03:00:00,ירושלים,2.453,2,2023/09/20 03:00:00,2023/12/05 02:00:00,2023/03/31 03:00:00,1005347818,"מגורים ד',שטח ציבורי פתוח",2023/05/30 03:00:00,"תוספת יח""ד, זכויות בניה ושינוי בינוי ברחוב תלמה 1 ירושלים",101-1108174,43,2023/09/20 03:00:00,24,https://mavat.iplan.gov.il/SV4/1/1005236692/310,ירושלים,תכנית שמכוחה ניתן להוציא היתרים או הרשאות,ירושלים,0,32,0,0,0,0,0,0,0,39,2860,0,0,0, ,"מגורים (יח""ד)", , , ,2022/08/01 03:00:00,2451.90734671,221.92372294,אישור,"תוספת יח""ד, זכויות בניה ושינוי בינוי ברחוב תלמה 1 ירושלים ^ תוספת יחידות דיור ותוספת שימוש מסחרי, זכויות בניה ושינוי בינוי, ברחוב תלמה פינת משה קול, רמת בית הכרם. ^ 1. תוספת קומות:
לכיוון משה קול 8 קומות סה""כ.
לכיוון דרום מערב: 8 קומות מעל הכניסה ה"
2022/03/02 02:00:00,2022/05/22 03:00:00,ירושלים,תכנית מתאר מקומית,ירושלים,ירושלים,"20231225113157234   ",1005141892,"27440",2023/12/07 02:00:00,2023/11/02 02:00:00,ירושלים,0.648,2,2023/11/02 02:00:00,2023/12/10 02:00:00,2023/03/10 02:00:00,1005348130,מגורים ב',2023/05/09 03:00:00,"תוספת לבנין קיים ברחוב הרב עוזיאל 16, ירושלים",101-0979526,14,2023/11/02 02:00:00,9,https://mavat.iplan.gov.il/SV4/1/1005141892/310,ירושלים,תכנית שמכוחה ניתן להוציא היתרים או הרשאות,ירושלים,0,3,0,0,0,0,0,0,0,5,571.84,0,0,0, ,"מגורים (יח""ד)", , , ,2022/01/17 02:00:00,648.78730001,104.27769834,אישור,"תוספת לבנין קיים ברחוב הרב עוזיאל 16, ירושלים ^ הגדלת אחוזי בניה, שינוי קווי בנין ותוספת קומות ויח""ד לבניין קיים. ^ 1. שינוי יעוד מאזור מגורים 1 מיוחד לאזור מגורים ב.
2. קביעת שטחי בניה מירביים בתחום התכנית.  
3. הגדלת מס' הקומות מ-3 ל-5 קומות בחתך"
2023/07/17 03:00:00,,ירושלים,תכנית מתאר מקומית,ירושלים,ירושלים,"20231215062125973   ",1005219832,"27471",,,ירושלים,205.304,2,,,,1005348548,"דיור מיוחד מסחר ותעסוקה,דרך ו/או טיפול נופי,דרך מאושרת,דרך מוצעת,דרך משולבת,מבנים ומוסדות ציבור,מבנים מוסדות ציבור ותחבורה,מגורים מסחר ותעסוקה,מסחר ותעסוקה,ספורט ונופש,שטח ציבורי פתוח,שטחים פתוחים ומתקנים הנדסיים",,"מרכז ספורט, תעסוקה ומגורים דרום מערב | מלחה, ירושלים",101-1080597,26,,16,https://mavat.iplan.gov.il/SV4/1/1005219832/310,ירושלים,תכנית שמכוחה ניתן להוציא היתרים או הרשאות,,0,0,0,0,60,75,0,0,250,954,117273,209780,27450,0,"דיור מיוחד (יח""ד)","מגורים (יח""ד)","תעסוקה (מ""ר)","מסחר (מ""ר)", ,2022/12/28 02:00:00,205317.33591155,2136.32952024,בבדיקה תכנונית,"מרכז ספורט, תעסוקה ומגורים דרום מערב | מלחה, ירושלים ^ יצירת מסגרת תכנונית לפיתוח מתחם עירוני חדש לצד אצטדיון טדי ומבנה הארנה, הכולל שימושים מעורבים של תעסוקה, מסחר, מגורים, דיור מוגן ומוסדות ציבור בדגש על מרחב ציבורי פתוח ורציף. ^ 1. שינויים בפריסת "
